age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,log_claim_payout,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,vehicle_to_income_ratio,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,channel_broker,channel_online,broker_no_report,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,composite_x_income_ratio,income_bin,income_claim_bin_gap,payout_to_income_ratio_rank_pct,claim_est_payout_rank_pct,vehicle_price_rank_pct,past_num_of_claims_rank_pct,top10_payout_to_income_ratio,top5_payout_to_income_ratio,top1_payout_to_income_ratio,top10_claim_est_payout,top5_claim_est_payout,top1_claim_est_payout,top10_vehicle_price,top5_vehicle_price,top1_vehicle_price,top10_past_num_of_claims,top5_past_num_of_claims,top1_past_num_of_claims,payout_to_income_ratio_z,claim_est_payout_z,vehicle_price_z,past_num_of_claims_z,annual_income_z,fraud_combo_1,fraud_combo_2,fraud_combo_3,fraud_combo_4,payout_vs_price_ratio,claim_over_income_plus_price,annual_income_bucket_q5,claim_est_payout_bucket_q5,vehicle_price_bucket_q5,past_num_of_claims_bucket_q5,low_income_bucket_high_claim,repeat_high_payout,income_x_vehicle,risk_score_interaction,claim_liability_interaction,fraud
44,0.0,68,88581,1,0,4,0,99,0,0.0,1,15000.0,12847.58591,0,0,0,32,0,0,0,11.39168395568245,1,0,0,1.6094379124341005,1,0,1,0,0,1,1,0.0,0,0,1,9.61587214452889,9.460989038353471,1.167534516127043,1.0,15000.0,0.0,0.0,0,0,1,0,0,0,0.1693365394365684,0.0,0,0,1,1,0,0,1,0,1,2834592,1,2016,1,5,0,0,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,0,0,0.1587901234567901,0,6,2,0.0,0.0,0.0,0.1693365394365684,0.0,0.0,0.0,340.90908316115724,0,0,0,0,6.0,3,-3,0.5055,0.5055,0.4467777777777778,0.7018888888888889,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,0.0691644154765575,0.4112137503546985,0,0,0,1,0.0,0.0,3.0,0.0,0.0,1.0,0,0,1328715000.0,2.022,50.04449999999999,1.0
26,1.0,73,75137,1,0,7,0,50,1,0.0,9,15000.0,5654.390738,0,0,0,27,0,0,0,11.227081701792088,1,1,0,2.079441541679836,1,0,1,0,0,0,0,0.0,0,0,1,9.61587214452889,8.64036448218442,2.6528057031044168,0.1999999999999999,2999.9999999999995,0.0,0.0,0,0,0,0,1,0,0.1996353327894428,0.0,0,0,0,1,1,0,0,1,0,2028699,7,2016,3,13,0,0,2,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0,1,0,0.1495959595959596,0,3,1,0.0,0.0,0.0,0.0399270665578885,0.0,0.0,0.0,576.9230547337287,0,1,0,0,3.0,2,-2,0.5055,0.5055,0.4467777777777778,0.7953333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,0.6056307233958493,-0.0780659137468947,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,1127055000.0,3.5384999999999995,25.275,0.0
39,1.0,89,46497,0,1,0,0,32,1,1825.2,1,19119.139154654025,30391.936530000003,0,0,0,11,0,1,0,10.74716457989777,0,0,0,0.0,1,0,1,0,0,0,0,7.50999258418224,0,1,0,9.858497464541983,10.321965509409798,0.6290859134676187,1.0,19119.139154654025,0.0954645491693197,0.0954645491693197,0,0,1,0,0,0,0.4111908113263831,0.0392541454278931,0,0,0,0,0,0,0,1,0,511467,11,2015,4,4,0,0,2,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0,0,0,0.1116444444444444,0,3,1,0.0392541454278931,0.0954645491693197,0.0954645491693197,0.4111908113263831,0.060055403121097,0.060055403121097,20.50786493811388,490.2343247287103,0,0,0,0,3.11776243628368,0,1,0.7235,0.6449444444444444,0.496,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.1898737090795668,-0.0541874529288353,-0.5545278248971113,-0.6461239950824981,-1.12038736419837,0,0,0,0,2.053026136908906e-06,0.0278159033369367,0.0,1.0,0.0,0.0,0,0,888982613.2739482,0.0,20.638222222222225,1.0
31,1.0,45,96546,0,1,0,0,100,0,0.0,4,15000.0,12862.40342,0,0,0,55,1,0,0,11.477785215390488,0,0,0,0.0,0,1,1,1,0,1,1,0.0,0,0,1,9.61587214452889,9.462141614410514,1.166189514434761,0.7,10500.0,0.0,0.0,0,0,0,0,0,1,0.1553663538607983,0.0,0,0,1,0,0,0,0,0,0,5310030,10,2016,4,23,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,1,0.1410962962962963,0,8,2,0.0,0.0,0.0,0.1087564477025588,0.0,0.0,0.0,483.8709521331951,0,0,0,0,8.0,3,-3,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,0.7010912068088186,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1448190000.0,0.0,50.55,0.0
21,1.0,51,109874,0,1,0,0,72,1,5761.14,3,15000.0,15760.63841,0,1,0,49,1,0,1,11.607098634987478,0,0,0,0.0,1,0,1,0,0,0,0,8.65906421246836,0,0,1,9.61587214452889,9.665334318033782,0.951738096442266,0.8,12000.0,0.4800949999599921,0.3840759999743949,0,0,0,0,1,0,0.1365200138327855,0.0524340608328409,0,0,0,0,1,0,0,1,0,5383826,8,2015,3,16,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,1,0.1895555555555555,1,5,1,0.0524340608328409,0.3840759999743949,0.4800949999599921,0.1092160110662284,0.3655397611291597,0.3655397611291597,112.9635271967936,714.2856802721104,0,0,0,0,5.262170304164204,4,-2,0.7819444444444444,0.8772222222222222,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.4569572649463644,1.294560992227271,-0.7513516806606467,-0.6461239950824981,1.1861491778848403,0,0,0,0,3.495371030554332e-06,0.0461352552548858,4.0,2.0,0.0,0.0,0,0,1648110000.0,0.0,63.16,0.0
56,1.0,32,67377,0,0,0,0,50,1,0.0,1,15000.0,9743.642608,0,0,0,68,1,0,0,11.118073834121676,0,0,0,0.0,1,0,1,0,0,0,0,0.0,1,0,0,9.61587214452889,9.184472936872012,1.539465331594245,1.0,15000.0,0.0,0.0,0,0,1,0,0,0,0.2226278997250897,0.0,0,0,0,0,0,0,1,0,0,4581636,10,2016,4,18,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0.1007830687830688,0,3,1,0.0,0.0,0.0,0.2226278997250897,0.0,0.0,0.0,267.8571380739797,0,0,0,0,3.0,1,-1,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-0.3604826195954788,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1010655000.0,0.0,25.275,0.0
42,0.0,69,33376,1,0,0,0,85,1,5545.43,2,15000.0,17697.08785,0,0,0,31,0,1,0,10.415622319000748,0,0,0,0.0,1,0,1,0,0,0,0,8.620909756527542,0,0,1,9.61587214452889,9.781211881652698,0.8475970807339583,0.9,13500.0,0.410772592562165,0.369695333308687,0,0,0,0,1,0,0.4494247363240225,0.1661502277035549,0,1,0,0,0,0,0,0,0,1034656,12,2016,4,7,0,0,2,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,1,0,0,0.1742222222222222,0,2,0,0.1661502277035549,0.369695333308687,0.410772592562165,0.4044822626916202,0.313352685294301,0.313352685294301,80.3685495598761,357.142848639456,0,0,0,0,2.33230045540711,0,2,0.9722222222222222,0.8680555555555556,0.4467777777777778,0.5501111111111111,1,1,0,0,0,0,0,0,0,0,0,0,2.7613512822228894,1.2206425567062458,-0.7513516806606467,-0.6461239950824981,-1.59791179685807,0,0,0,0,1.1075943449935268e-05,0.1146294726809304,0.0,2.0,0.0,0.0,0,0,500640000.0,0.0,73.78472222222223,0.0
43,1.0,72,52569,0,1,0,1,54,1,0.0,1,15000.0,8031.928378,0,0,0,28,0,1,0,10.869900893813494,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,9.61587214452889,8.991304420162448,1.8675465333105403,1.0,15000.0,0.0,0.0,0,0,1,0,1,0,0.2853392683846879,0.0,0,0,0,0,0,0,1,0,0,1471932,1,2016,1,29,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,1,0,0,0.1676117496807152,0,2,0,0.0,0.0,0.0,0.2853392683846879,0.0,0.0,0.0,348.83720118983257,0,0,0,0,2.0,1,-1,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-0.8994035706529315,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,788535000.0,0.0,27.297,0.0
28,1.0,61,91329,1,1,14,1,71,1,232.75,6,15000.0,45063.29949,0,0,0,39,1,0,0,11.422234599685725,1,1,0,2.70805020110221,0,0,0,0,0,0,0,5.4542521681687965,0,0,1,9.61587214452889,10.71584562643388,0.3328651068481079,0.5,7500.0,0.0310333333291955,0.0155166666656322,0,0,0,0,0,1,0.1642413691142546,0.0025484785774228,0,0,0,0,0,0,0,1,0,3561831,10,2015,4,16,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0.1732163742690058,0,4,1,0.0025484785774228,0.0155166666656322,0.0310333333291955,0.0821206845571273,0.0051649569079264,0.0051649569079264,3.815573707941415,535.7142665816333,0,0,0,0,4.010193914309691,3,-3,0.5217222222222222,0.5246111111111111,0.4467777777777778,0.937,0,0,0,0,0,0,0,0,0,1,0,0,-0.5539459378360252,-0.5998803398856591,-0.7513516806606467,1.8573854418741969,0.5112242023742745,0,0,0,0,1.6988724600046082e-07,0.0021889400921453,3.0,0.0,0.0,2.0,0,0,1369935000.0,7.30411111111111,37.24738888888889,0.0
33,0.0,47,33322,1,0,1,0,55,0,2223.16,3,15000.0,26808.44553,0,0,0,53,1,1,0,10.414003128242186,1,0,0,0.6931471805599453,1,0,1,0,0,0,1,7.707134595228783,0,1,0,9.61587214452889,10.196509549554,0.559525168389742,0.8,12000.0,0.1852633333178947,0.1482106666567859,0,0,0,0,0,1,0.4501530520241836,0.0667174839425389,0,0,1,1,0,0,0,0,0,1766066,6,2016,2,2,0,0,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,1,0,0.1774485596707819,0,6,2,0.0667174839425389,0.1482106666567859,0.1852633333178947,0.3601224416193469,0.0829275982238225,0.0829275982238225,47.30127558933456,454.5454407713503,0,0,0,0,6.400304903655233,0,1,0.8316111111111111,0.6728333333333333,0.4467777777777778,0.5925555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0.7464027823778357,0.0821835108649023,-0.7513516806606467,-0.4673018924427342,-1.5998770677492844,0,0,0,0,4.447535760155414e-06,0.0460062496110339,0.0,1.0,0.0,0.0,0,0,499830000.0,0.8316111111111111,37.00583333333333,0.0
62,1.0,80,78015,1,1,5,1,95,0,4279.5,5,77974.85867785604,18958.85041,0,0,0,20,0,0,0,11.264669212840944,1,1,0,1.791759469228055,0,0,0,0,0,1,1,8.36182510418254,0,0,1,11.26415455363539,9.850078886009957,4.112847403058506,0.6,46784.91520671362,0.0914717913028176,0.0548830747821598,0,1,0,0,1,0,0.999485466600738,0.0548548356078336,0,0,0,0,0,0,1,0,1,1560300,2,2016,1,16,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1,0,0,0.0796049382716049,0,8,2,0.0548548356078336,0.0548830747821598,0.0914717913028176,0.5996912799604426,0.2257257115925666,0.2257257115925666,53.49374933132813,1257.6589906483396,1,0,0,0,8.438838684862668,2,0,0.7921111111111111,0.8046666666666666,0.9618888888888888,0.7372777777777778,0,0,0,0,0,0,1,1,0,0,0,0,0.5060129011164555,0.7868399278103607,2.2577611547566465,0.2479865181163214,0.0266757459737527,0,0,0,0,7.03484854636273e-07,0.027434299908627,2.0,2.0,2.0,1.0,0,0,6083208599.752939,3.960555555555556,76.44333333333333,0.0
23,1.0,86,82015,1,1,0,0,51,0,9232.5,1,29431.489474691887,18406.4894,0,1,0,14,0,0,0,11.314669629163795,0,0,0,0.0,1,0,1,0,0,0,1,9.130593453885927,0,0,1,10.289854427343926,9.820512893390472,1.5989735377291945,1.0,29431.489474691887,0.3136946231561037,0.3136946231561037,0,0,1,1,0,0,0.3588549591456811,0.1125708711807282,0,0,1,0,1,0,0,1,0,1148210,5,2015,2,1,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,0,0,0.1976832151300236,1,5,1,0.1125708711807282,0.3136946231561037,0.3136946231561037,0.3588549591456811,0.5015894013715843,0.5015894013715843,107.35464991448082,1279.6299215244333,0,0,0,0,5.562854355903641,2,0,0.9321666666666668,0.9686111111111112,0.6166111111111111,0.5501111111111111,1,0,0,1,1,0,0,0,0,0,0,0,1.6755958261750192,2.484109461608689,-0.0617752191297393,-0.6461239950824981,0.1722513675451878,1,0,0,0,3.824714564960595e-06,0.0828417045860304,2.0,2.0,1.0,0.0,0,0,2413823609.2668552,0.0,49.399166666666666,0.0
59,1.0,85,107188,1,0,17,0,98,1,6484.33,10,55116.62637693478,9468.623461,0,0,0,15,0,0,1,11.582348910413575,1,1,1,2.8903717578961645,1,0,1,0,0,1,0,8.777297982117389,0,1,0,10.917224841932567,9.155844424143584,5.8209756252460405,0.0999999999999999,5511.662637693476,1.176474400751257,0.1176474400943363,0,1,0,0,0,1,0.5142051943913551,0.0604949248044511,0,0,0,1,0,0,0,0,0,1607820,7,2016,3,7,0,0,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,1,0,0.1458119658119658,0,6,2,0.0604949248044511,0.1176474400943363,1.176474400751257,0.0514205194391355,0.6848228811741506,0.6848228811741506,76.28623439663254,934.1800922500796,0,1,0,0,6.362969548826706,4,-2,0.8116111111111111,0.9033888888888888,0.8542777777777778,0.9664444444444444,0,0,0,1,0,0,0,0,0,1,1,0,0.6203061292408949,1.5423801632645435,1.1655316260885873,2.3938517497934884,1.0883951479996217,0,0,0,0,1.0975604136078871e-06,0.0399513568611663,4.0,2.0,2.0,2.0,0,1,5907840948.090885,13.797388888888888,88.5321111111111,0.0
41,1.0,75,36503,1,1,5,1,66,1,0.0,1,70279.44777987995,30942.79614,0,0,0,25,0,1,0,10.505177122607238,1,1,0,1.791759469228055,0,0,0,0,0,0,0,0.0,0,0,1,11.160248913650683,10.33992781020133,2.271270103051801,1.0,70279.44777987995,0.0,0.0,0,0,1,0,0,0,1.925306078348482,0.0,1,0,0,0,1,1,1,0,0,912575,2,2016,1,16,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1,0,0,0.1367632850241546,0,6,2,0.0,0.0,0.0,1.925306078348482,0.0,0.0,0.0,1714.132830871881,0,0,0,0,6.0,0,0,0.5055,0.5055,0.9363333333333334,0.7372777777777778,0,0,0,0,0,0,1,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,1.890053148846464,0.2479865181163214,-1.4841080546946006,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,2565410682.3089576,2.5275,33.363,1.0
20,1.0,75,54545,0,0,10,0,93,1,7344.17,1,31881.14987546531,57239.19537,0,1,0,25,0,0,0,10.906799661349911,1,1,0,2.3978952727983707,1,0,1,0,0,1,0,8.901798233336732,1,0,0,10.36980156712556,10.95501164683717,0.5569810978093825,1.0,31881.14987546531,0.2303608881253518,0.2303608881253518,0,0,1,1,0,1,0.584492618477969,0.1346442386995207,0,0,0,1,1,0,0,1,0,1363625,11,2015,4,29,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,1,0.1353968253968254,0,6,2,0.1346442386995207,0.2303608881253518,0.2303608881253518,0.584492618477969,0.1283066603644273,0.1283066603644273,97.92226536103648,1594.0574140703948,0,1,0,0,6.807865432197125,1,1,0.9549444444444444,0.9291111111111112,0.6429444444444444,0.8677222222222222,1,1,0,1,0,0,0,0,0,0,0,0,2.122900175690085,1.837025880191892,0.0552763266639277,1.142097031315141,-0.8274892135966426,0,1,0,0,4.2231856766632935e-06,0.0849752654171448,1.0,2.0,1.0,2.0,0,1,1738957319.9572554,9.549444444444443,86.40733333333333,0.0
46,1.0,76,56739,1,1,0,0,31,1,0.0,15,15000.0,26944.408860000003,0,0,0,24,0,0,0,10.946234708362844,0,0,0,0.0,1,0,1,0,0,0,0,0.0,0,0,1,9.61587214452889,10.20156820412518,0.5567017661208136,0.05,750.0,0.0,0.0,0,0,0,0,1,0,0.2643684238307977,0.0,0,0,0,0,0,0,1,0,0,1361736,5,2016,2,23,0,1,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0,0,0,0.1587901234567901,0,2,0,0.0,0.0,0.0,0.0132184211915398,0.0,0.0,0.0,326.0869494328924,0,0,0,0,2.0,1,-1,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-0.7476409851647104,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,851085000.0,0.0,15.6705,1.0
30,1.0,42,66841,1,0,0,0,66,1,3880.43,6,15000.0,26860.46182,0,0,0,58,1,0,0,11.110086904463945,0,0,0,0.0,1,0,1,0,0,0,0,8.263958921418013,0,0,1,9.61587214452889,10.198447892274649,0.5584416269519508,0.5,7500.0,0.5173906665976812,0.2586953333160869,0,1,0,0,1,0,0.2244131595843208,0.0580546371230524,0,0,0,0,0,0,1,0,0,3876778,12,2016,4,30,0,0,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,0,0,0.0573827160493827,0,3,1,0.0580546371230524,0.2586953333160869,0.5173906665976812,0.1122065797921604,0.1444662428315438,0.1444662428315438,92.39118827640029,499.9999833333339,0,0,0,0,3.174163911369157,1,0,0.8038888888888889,0.7818333333333334,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.57085507502235,0.6500885947086246,-0.7513516806606467,-0.6461239950824981,-0.3799897528860511,0,0,0,0,3.870051137869632e-06,0.0474136751295494,1.0,1.0,0.0,0.0,0,0,1002615000.0,0.0,51.601000000000006,0.0
49,0.0,77,39178,1,1,0,0,6,1,8067.79,1,15000.0,23744.20647,0,0,0,23,0,1,0,10.575896167946674,0,0,0,0.0,1,0,1,0,0,0,0,8.995758811980032,0,1,0,9.61587214452889,10.075135956249692,0.6317330511053405,1.0,15000.0,0.5378526666308098,0.5378526666308098,1,0,1,1,0,1,0.3828679360768067,0.2059265404000733,0,1,0,0,1,0,1,0,0,901094,4,2016,2,1,0,0,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0.1213526570048309,0,4,1,0.2059265404000733,0.5378526666308098,0.5378526666308098,0.3828679360768067,0.339779306158477,0.339779306158477,104.77649214575985,306.12244273219505,0,0,0,0,4.823706161600294,0,2,0.986,0.9468888888888888,0.4467777777777778,0.5501111111111111,1,1,0,1,0,0,0,0,0,0,0,0,3.5673958362165847,2.084992401501633,-0.7513516806606467,-0.6461239950824981,-1.3867543577687034,0,0,0,0,1.3727520857699205e-05,0.1489099097408791,0.0,2.0,0.0,0.0,1,0,587670000.0,0.0,5.681333333333333,0.0
40,1.0,96,97532,1,1,0,0,32,0,3146.13,1,74736.49493105637,11279.61053,0,0,0,4,0,0,0,11.487946061259215,0,0,0,0.0,1,0,1,0,0,0,1,8.054246205394556,1,0,0,11.22173718536586,9.330840648587344,6.62580456352251,1.0,74736.49493105637,0.042096301182711,0.042096301182711,0,0,1,0,0,0,0.7662766572026627,0.0322574129513159,0,0,1,0,0,0,0,0,0,390128,9,2016,3,6,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210287e-16,0,0,0,0.1263703703703703,0,5,1,0.0322574129513159,0.042096301182711,0.042096301182711,0.7662766572026627,0.2789218644875567,0.2789218644875567,32.772187158623055,1868.4123265661008,0,0,0,0,5.1612870647565785,3,-2,0.6874444444444444,0.7357222222222223,0.9518888888888888,0.5501111111111111,0,0,0,0,0,0,1,1,0,0,0,0,0.0480888696570451,0.3984623038408449,2.1030231827971884,-0.6461239950824981,0.7369755975261774,0,0,0,0,4.316095017720492e-07,0.0182628387065327,3.0,1.0,2.0,0.0,0,0,7289199823.615789,0.0,23.543111111111116,0.0
29,1.0,61,110242,1,1,0,1,12,1,0.0,1,15000.0,24481.28016,0,0,0,39,1,0,1,11.610442299229891,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,9.61587214452889,10.105704876079498,0.6127130567255143,1.0,15000.0,0.0,0.0,0,0,1,0,0,1,0.1360642949135895,0.0,0,0,0,0,1,0,0,1,0,4299438,9,2016,3,17,1,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210287e-16,0,0,0,0.1959670781893004,1,4,1,0.0,0.0,0.0,0.1360642949135895,0.0,0.0,0.0,517.2413614744358,0,0,0,0,4.0,4,-4,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,1.1995421350694124,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1653630000.0,0.0,6.065999999999999,0.0
51,0.0,64,109232,1,0,22,0,85,0,0.0,9,15000.0,22678.06899,0,0,0,36,0,0,1,11.60123849444258,1,1,1,3.1354942159291497,1,0,1,0,0,0,1,0.0,0,1,0,9.61587214452889,10.029197707175488,0.6614319766798878,0.1999999999999999,2999.9999999999995,0.0,0.0,0,0,0,0,0,0,0.1373223963661077,0.0,0,0,1,1,1,0,0,0,0,3932352,5,2016,2,25,0,0,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0,0,0,0.1648309178743961,0,5,1,0.0,0.0,0.0,0.0274644792732215,0.0,0.0,0.0,294.11764129181097,1,1,0,0,5.0,4,-4,0.5055,0.5055,0.4467777777777778,0.9908888888888888,0,0,0,0,0,0,0,0,0,1,1,1,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,3.287962262992308,1.1627842906226251,0,0,0,1,0.0,0.0,4.0,0.0,0.0,2.0,0,0,1638480000.0,11.121,42.9675,0.0
57,1.0,90,55076,1,0,0,0,12,0,0.0,18,15000.0,17135.79051,0,0,0,10,0,0,0,10.916487485128314,0,0,0,0.0,1,0,1,0,0,0,1,0.0,1,0,0,9.61587214452889,9.748982923159453,0.8753608414138251,0.05,750.0,0.0,0.0,0,0,0,0,1,0,0.2723509332509196,0.0,0,0,1,0,0,0,1,0,1,550760,7,2015,3,29,0,0,2,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0,1,0,0.1778319783197832,0,5,1,0.0,0.0,0.0,0.0136175466625459,0.0,0.0,0.0,263.15789012003705,0,0,0,0,5.0,1,-1,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-0.8081640498330346,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,826140000.0,0.0,6.065999999999999,0.0
36,1.0,57,38334,0,0,0,0,28,1,0.0,3,15000.0,14170.63869,0,0,0,43,1,1,0,10.554118595992994,0,0,0,0.0,1,0,1,0,0,0,0,0.0,1,0,0,9.61587214452889,9.558997971023055,1.058526741601756,0.8,12000.0,0.0,0.0,0,0,0,0,0,0,0.3912975426412245,0.0,0,0,0,0,0,0,1,0,0,1648362,11,2016,4,11,0,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0.1805291005291005,0,4,1,0.0,0.0,0.0,0.3130380341129796,0.0,0.0,0.0,416.6666550925929,0,0,0,0,4.0,0,0,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-1.417470813920276,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,575010000.0,0.0,14.153999999999998,1.0
45,1.0,59,68257,1,1,0,1,87,1,0.0,9,15000.0,8266.047197,0,0,0,41,1,0,0,11.13104992229515,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,9.61587214452889,9.02003267432069,1.814652111305305,0.1999999999999999,2999.9999999999995,0.0,0.0,0,0,0,0,0,0,0.219757680527715,0.0,0,0,0,0,0,0,0,0,0,2798537,2,2015,1,21,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,0.1687749287749287,0,4,1,0.0,0.0,0.0,0.043951536105543,0.0,0.0,0.0,333.3333259259261,0,0,0,0,4.0,2,-2,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,-0.3284559828497631,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1023855000.0,0.0,43.9785,0.0
