accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,fraud
0,39,1,1521,1.0,0,1,1,2016,0.0,2691,0,714.2579608769253,69,483,0.5571428571428572,273,31,-0.433883739117558,0,0.0
0,50,1,2500,1.0,0,0,0,2016,0.1554144620811287,3300,0,299.99999400000013,66,6270,0.746268656716418,4750,34,-0.7818314824680299,95,0.0
0,43,1,1849,1.0,1,1,1,2016,0.1290631808278867,3526,0,783.9884320016982,82,164,0.5180722891566265,86,18,0.7818314824680298,0,1.0
0,41,1,1681,1.0,1,1,1,2016,0.0,2132,0,962.7553658677156,52,5044,0.7735849056603774,3977,48,0.7818314824680298,0,0.0
1,42,0,1764,0.0,1,1,1,2016,0.0,2814,1,1386.601942988658,67,3149,0.6176470588235294,1974,33,0.7818314824680298,47,0.0
0,63,1,3969,1.0,1,1,1,2016,0.0,3591,0,404.5985635911589,57,2793,1.0862068965517242,3087,43,-0.9749279121818236,0,0.0
0,28,1,784,1.0,0,0,0,2015,0.0,1764,0,535.7142665816333,63,6237,0.4375,2772,37,-0.9749279121818236,99,0.0
0,23,1,529,0.0,1,0,0,2016,0.1097037037037037,1403,0,2503.9221982065624,61,1464,0.3709677419354839,552,39,0.7818314824680298,0,1.0
0,44,1,1936,1.0,0,1,1,2015,0.0,3828,1,1898.6496090112216,87,2175,0.5,1100,13,0.0,25,0.0
0,35,0,1225,1.0,1,1,1,2015,0.0,2310,0,1455.163551186019,66,1584,0.5223880597014925,840,34,-0.7818314824680299,0,0.0
0,53,1,2809,1.0,0,1,1,2015,0.1439869281045751,4240,0,827.9259798904147,80,0,0.654320987654321,0,20,0.4338837391175582,0,0.0
0,46,1,2116,1.0,0,0,0,2015,0.0,3726,0,657.4402563779385,81,81,0.5609756097560976,46,19,0.4338837391175582,0,0.0
0,62,1,3844,1.0,1,1,1,2016,0.0,3720,0,241.9354799687826,60,240,1.0163934426229508,248,40,-0.7818314824680299,0,0.0
0,54,1,2916,0.0,1,0,0,2016,0.0,4320,0,277.777772633745,80,4000,0.6666666666666666,2700,20,-0.7818314824680299,0,0.0
0,43,1,1849,1.0,0,0,0,2015,0.1833202614379085,3139,0,1416.3150307816688,73,6935,0.581081081081081,4085,27,0.0,95,0.0
0,37,1,1369,1.0,0,0,0,2016,0.0,2997,0,405.4053944485029,81,6237,0.4512195121951219,2849,19,0.4338837391175582,0,0.0
0,38,0,1444,1.0,0,1,1,2015,0.1751473922902494,3116,0,401.73501400809937,82,5084,0.4578313253012048,2356,18,0.7818314824680298,0,0.0
0,39,0,1521,0.0,0,1,1,2016,0.0,3432,1,858.3746575773615,88,3608,0.4382022471910112,1599,12,0.7818314824680298,41,1.0
1,31,1,961,1.0,0,1,1,2015,0.0,2356,1,1431.6412691370258,76,6460,0.4025974025974026,2635,24,0.0,85,0.0
0,72,0,5184,1.0,1,1,1,2015,0.0,3312,0,673.6167321203295,46,230,1.5319148936170213,360,54,0.4338837391175582,0,0.0
0,28,1,784,1.0,0,1,1,2015,0.0,1792,0,1765.9926683748504,64,4864,0.4307692307692308,2128,36,-0.9749279121818236,0,0.0
0,43,1,1849,0.0,0,1,1,2016,0.0,2924,0,464.1770246083642,68,6800,0.6231884057971014,4300,32,0.4338837391175582,0,0.0
0,43,1,1849,1.0,1,1,1,2016,0.0,3698,0,348.83720118983257,86,516,0.4942528735632184,258,14,0.4338837391175582,0,1.0
0,38,1,1444,0.0,1,0,0,2015,0.0,2812,0,394.7368317174518,74,6290,0.5066666666666667,3230,26,0.4338837391175582,85,0.0
1,41,1,1681,1.0,1,1,1,2015,0.0,3198,0,1775.7683140820154,78,546,0.5189873417721519,287,22,-0.7818314824680299,0,0.0
0,52,0,2704,1.0,1,1,1,2016,0.0,4368,1,961.344063343785,84,7980,0.611764705882353,4940,16,0.0,95,0.0
0,42,1,1764,1.0,1,1,1,2015,0.0,3654,1,786.3324442748677,87,5742,0.4772727272727273,2772,13,0.9749279121818236,66,0.0
1,48,1,2304,0.0,1,1,1,2016,0.0,4272,0,312.49999348958346,89,4094,0.5333333333333333,2208,11,0.9749279121818236,0,0.0
0,46,1,2116,1.0,1,0,0,2016,0.2300483091787439,3174,0,571.4942975320137,69,5934,0.6571428571428571,3956,31,0.7818314824680298,0,0.0
0,52,1,2704,1.0,0,1,1,2016,0.0,4316,0,971.9794744787685,83,498,0.6190476190476191,312,17,0.9749279121818236,0,0.0
0,43,1,1849,1.0,0,1,1,2015,0.1541587301587301,3526,1,651.2109425733543,82,4100,0.5180722891566265,2150,18,-0.7818314824680299,50,0.0
1,63,0,3969,1.0,1,1,1,2015,0.0,5418,0,836.8947377667076,86,4300,0.7241379310344828,3150,14,0.0,0,0.0
0,33,1,1089,1.0,0,1,1,2016,0.0,2838,1,596.6538779961913,86,7224,0.3793103448275862,2772,14,-0.9749279121818236,84,0.0
1,33,1,1089,1.0,1,1,1,2015,0.0,2739,0,856.9578949153157,83,6225,0.3928571428571428,2475,17,-0.9749279121818236,0,0.0
0,34,1,1156,1.0,1,1,1,2015,0.0,2142,0,441.1764576124572,63,3150,0.53125,1700,37,0.0,0,0.0
1,45,1,2025,1.0,1,1,1,2016,0.0,4365,0,603.712522436661,97,5917,0.4591836734693877,2745,3,-0.7818314824680299,0,1.0
1,38,1,1444,0.0,1,0,0,2016,0.0,2774,0,394.7368317174518,73,803,0.5135135135135135,418,27,-0.9749279121818236,0,0.0
1,37,1,1369,1.0,0,1,1,2015,0.0,2257,0,1495.1216849951709,61,5551,0.5967741935483871,3367,39,0.9749279121818236,0,0.0
1,37,1,1369,0.0,0,1,1,2015,0.0,3589,1,755.0363981437282,97,5529,0.3775510204081632,2109,3,-0.7818314824680299,57,1.0
0,45,1,2025,0.0,0,0,0,2015,0.0,4050,0,673.7976519526037,90,7560,0.4945054945054945,3780,10,-0.433883739117558,0,0.0
0,40,1,1600,1.0,0,1,1,2015,0.0,2600,0,374.9999906250002,65,3250,0.6060606060606061,2000,35,-0.433883739117558,0,0.0
0,43,1,1849,1.0,1,0,0,2016,0.0,3612,0,348.83720118983257,84,7812,0.5058823529411764,3999,16,0.9749279121818236,93,0.0
1,81,1,6561,1.0,1,1,1,2016,0.0,4455,0,651.382479273461,55,2860,1.4464285714285714,4212,45,0.4338837391175582,0,0.0
0,45,1,2025,1.0,0,1,1,2016,0.0,2970,1,333.3333259259261,66,6270,0.6716417910447762,4275,34,0.4338837391175582,95,1.0
0,45,1,2025,1.0,1,0,0,2015,0.0,3690,0,333.3333259259261,82,4920,0.5421686746987951,2700,18,0.9749279121818236,0,0.0
0,46,1,2116,1.0,0,0,0,2015,0.0,3496,0,1511.0110319162784,76,76,0.5974025974025974,46,24,0.4338837391175582,1,0.0
0,41,1,1681,0.0,0,1,1,2015,0.0,2378,0,365.8536496133256,58,3770,0.6949152542372882,2665,42,0.7818314824680298,0,0.0
0,49,1,2401,0.0,0,1,1,2016,0.0,2842,1,306.12244273219505,58,2378,0.8305084745762712,2009,42,0.4338837391175582,41,1.0
0,31,1,961,0.0,0,0,0,2016,0.0,1116,0,2951.848726655853,36,2376,0.8378378378378378,2046,64,0.4338837391175582,66,0.0
1,50,0,2500,1.0,1,1,1,2015,0.0,4450,1,765.1650526443715,89,8455,0.5555555555555556,4750,11,0.4338837391175582,95,0.0
0,53,1,2809,0.0,1,1,1,2015,0.0,4717,0,654.5310535239646,89,2759,0.5888888888888889,1643,11,0.4338837391175582,0,0.0
1,22,1,484,0.0,1,1,1,2016,0.0,308,0,1134.4073327504216,14,1218,1.4666666666666666,1914,86,0.4338837391175582,0,1.0
0,26,0,676,1.0,0,1,1,2015,0.0,2288,1,1018.6886597961616,88,7656,0.2921348314606741,2262,12,-0.9749279121818236,87,0.0
0,41,1,1681,1.0,0,1,1,2016,0.0,2911,0,365.8536496133256,71,0,0.5694444444444444,0,29,0.0,0,0.0
1,49,0,2401,1.0,1,1,1,2015,0.0,3626,0,1181.065310521718,74,4440,0.6533333333333333,2940,26,-0.7818314824680299,0,0.0
0,34,1,1156,0.0,0,1,1,2016,0.0,2482,1,441.1764576124572,73,803,0.4594594594594595,374,27,0.4338837391175582,11,0.0
0,70,0,4900,0.0,0,1,1,2015,0.0,6020,0,214.28571122448983,86,4386,0.8045977011494253,3570,14,0.9749279121818236,0,0.0
1,70,1,4900,0.0,1,1,1,2016,0.0,5670,1,1116.1344838652026,81,2268,0.8536585365853658,1960,19,-0.9749279121818236,28,0.0
0,55,1,3025,1.0,1,1,1,2015,0.0,2970,0,272.72726776859514,54,810,1.0,825,46,-0.433883739117558,0,0.0
0,29,0,841,1.0,0,0,1,2015,0.0,2320,0,517.2413614744358,80,960,0.3580246913580246,348,20,0.9749279121818236,0,0.0
1,32,0,1024,1.0,0,1,1,2015,0.0,2368,1,468.749985351563,74,3626,0.4266666666666667,1568,26,-0.7818314824680299,49,0.0
0,25,1,625,0.0,1,0,0,2016,0.0,1725,0,1004.5740596659848,69,3933,0.3571428571428571,1425,31,0.4338837391175582,57,0.0
0,44,1,1936,0.0,0,1,1,2015,0.0,3784,1,340.90908316115724,86,0,0.5057471264367817,0,14,0.7818314824680298,0,1.0
0,58,1,3364,1.0,1,1,1,2015,0.0,3828,1,302.2739421095086,66,594,0.8656716417910447,522,34,0.0,9,0.0
0,35,1,1225,1.0,1,0,0,2015,0.0,2205,0,428.571416326531,63,1197,0.546875,665,37,-0.7818314824680299,19,0.0
0,61,1,3721,1.0,1,1,1,2016,0.0,5063,1,726.0444085513436,83,4150,0.7261904761904762,3050,17,0.0,50,0.0
1,47,0,2209,1.0,0,1,1,2015,0.0,3760,1,319.14892937981006,80,240,0.5802469135802469,141,20,0.4338837391175582,3,0.0
0,50,1,2500,1.0,0,1,1,2016,0.0,2650,0,299.99999400000013,53,3763,0.925925925925926,3550,47,-0.7818314824680299,0,0.0
0,40,1,1600,1.0,1,1,1,2015,0.0,3080,1,1606.5780008652152,77,2464,0.5128205128205128,1280,23,-0.9749279121818236,32,1.0
0,55,0,3025,1.0,1,0,0,2016,0.1995865633074935,3410,0,653.9738928346777,62,5208,0.873015873015873,4620,38,-0.433883739117558,0,0.0
0,31,1,961,1.0,0,1,1,2016,0.0,3007,1,483.8709521331951,97,1746,0.3163265306122449,558,3,0.4338837391175582,18,0.0
0,24,1,576,1.0,0,1,1,2016,0.0,2016,0,688.5314727182422,84,672,0.2823529411764706,192,16,0.4338837391175582,0,0.0
1,37,0,1369,1.0,1,1,1,2015,0.0,3515,0,405.4053944485029,95,6175,0.3854166666666667,2405,5,0.4338837391175582,0,1.0
0,35,0,1225,1.0,0,1,1,2015,0.0,2485,0,832.7594681939993,71,2769,0.4861111111111111,1365,29,-0.433883739117558,0,0.0
1,41,1,1681,1.0,0,1,1,2015,0.0,2829,1,365.8536496133256,69,1380,0.5857142857142857,820,31,-0.9749279121818236,20,0.0
0,60,1,3600,1.0,1,0,0,2015,0.0,3660,0,249.9999958333334,61,5307,0.967741935483871,5220,39,0.0,0,0.0
0,56,0,3136,0.0,1,1,1,2016,0.0,4424,0,275.1929954706328,79,237,0.7,168,21,-0.7818314824680299,0,0.0
1,34,0,1156,1.0,0,1,1,2015,0.0,2176,1,469.38539364003833,64,3840,0.5230769230769231,2040,36,-0.9749279121818236,60,0.0
0,37,0,1369,0.0,1,1,1,2016,0.0,2886,1,405.4053944485029,78,3822,0.4683544303797468,1813,22,0.0,49,0.0
1,36,1,1296,1.0,1,1,1,2015,0.0,3276,0,1050.7374228979504,91,7098,0.391304347826087,2808,9,-0.7818314824680299,0,0.0
0,45,1,2025,1.0,1,0,0,2015,0.0,3420,0,1229.3712873372674,76,7448,0.5844155844155844,4410,24,0.4338837391175582,98,0.0
1,37,1,1369,1.0,1,1,1,2015,0.0,3293,1,692.7388469309224,89,801,0.4111111111111111,333,11,-0.433883739117558,9,0.0
0,43,0,1849,1.0,0,1,1,2015,0.0,3139,0,348.83720118983257,73,5840,0.581081081081081,3440,27,0.9749279121818236,0,0.0
1,54,1,2916,1.0,1,1,1,2016,0.0,4968,0,1932.612873723805,92,7820,0.5806451612903226,4590,8,0.4338837391175582,0,0.0
1,39,1,1521,1.0,0,1,1,2016,0.0,2106,1,953.8392453956616,54,5130,0.7090909090909091,3705,46,0.7818314824680298,95,0.0
0,51,0,2601,0.0,0,1,1,2015,0.0,3621,1,878.4143769128179,71,3550,0.7083333333333334,2550,29,0.4338837391175582,50,1.0
0,49,1,2401,1.0,1,1,1,2016,0.0,3675,1,1426.3619460087875,75,3750,0.6447368421052632,2450,25,-0.7818314824680299,50,0.0
0,52,0,2704,1.0,0,1,1,2016,0.0,3484,1,1278.0816190799992,67,1809,0.7647058823529411,1404,33,0.9749279121818236,27,0.0
1,62,1,3844,1.0,1,1,1,2015,0.0,5580,1,241.9354799687826,90,7650,0.6813186813186813,5270,10,-0.7818314824680299,85,0.0
0,34,0,1156,1.0,1,1,1,2016,0.0,2618,0,441.1764576124572,77,4851,0.4358974358974359,2142,23,0.0,0,0.0
0,34,1,1156,1.0,1,1,1,2016,0.0,2550,0,1500.126220367792,75,6750,0.4473684210526316,3060,25,-0.9749279121818236,0,0.0
1,54,1,2916,1.0,0,1,1,2016,0.0,1620,1,277.777772633745,30,60,1.7419354838709675,108,70,0.9749279121818236,2,0.0
0,44,1,1936,1.0,0,1,1,2016,0.0,4004,0,617.8836219605535,91,91,0.4782608695652174,44,9,0.0,0,0.0
1,27,1,729,1.0,1,1,1,2016,0.0,1782,0,766.012741094431,66,3036,0.4029850746268656,1242,34,0.4338837391175582,0,0.0
0,55,1,3025,1.0,1,1,1,2015,0.1388552188552188,4620,0,691.8092625794725,84,1008,0.6470588235294118,660,16,0.4338837391175582,0,1.0
0,41,1,1681,1.0,0,0,0,2015,0.0974940898345153,2460,0,521.8465159936252,60,60,0.6721311475409836,41,40,-0.433883739117558,1,1.0
1,30,1,900,0.0,0,1,1,2016,0.0,2220,0,991.2195169432208,74,6438,0.4,2610,26,0.9749279121818236,0,0.0
0,48,1,2304,1.0,0,1,1,2015,0.0,4128,1,805.4781414415389,86,2924,0.5517241379310345,1632,14,0.7818314824680298,34,0.0
0,20,0,400,1.0,1,1,1,2015,0.0,1480,0,2111.700743933731,74,4588,0.2666666666666666,1240,26,-0.7818314824680299,0,0.0
1,29,1,841,0.0,1,1,1,2015,0.0,2001,1,517.2413614744358,69,1794,0.4142857142857143,754,31,-0.9749279121818236,26,0.0
0,36,1,1296,1.0,1,1,1,2016,0.0,3240,1,416.6666550925929,90,7020,0.3956043956043956,2808,10,-0.7818314824680299,78,0.0
0,53,1,2809,1.0,1,1,1,2015,0.0,4240,1,950.8175978300906,80,3920,0.654320987654321,2597,20,-0.7818314824680299,49,0.0
0,29,1,841,1.0,1,1,1,2016,0.0,2378,0,517.2413614744358,82,2788,0.3493975903614458,986,18,-0.7818314824680299,0,1.0
0,46,1,2116,1.0,1,1,1,2015,0.1998274002157497,3726,1,682.2139824660816,81,4050,0.5609756097560976,2300,19,-0.9749279121818236,50,0.0
1,29,0,841,1.0,1,0,0,2016,0.0,2755,0,1228.344848854843,95,9120,0.3020833333333333,2784,5,0.7818314824680298,0,0.0
0,32,0,1024,0.0,0,1,1,2015,0.1802415458937198,1600,1,1307.964952955858,50,5000,0.6274509803921569,3200,50,-0.7818314824680299,100,0.0
1,33,0,1089,1.0,0,1,1,2016,0.0,1848,1,454.5454407713503,56,0,0.5789473684210527,0,44,0.4338837391175582,0,0.0
0,44,1,1936,1.0,0,0,0,2016,0.0,3520,0,340.90908316115724,80,2560,0.5432098765432098,1408,20,-0.7818314824680299,0,0.0
0,63,0,3969,1.0,1,1,1,2015,0.0,5481,1,395.5393698855105,87,7569,0.7159090909090909,5481,13,-0.7818314824680299,87,0.0
0,34,0,1156,0.0,0,1,1,2016,0.0,3128,0,441.1764576124572,92,9016,0.3655913978494624,3332,8,-0.7818314824680299,0,0.0
0,35,0,1225,0.0,0,0,0,2015,0.0,2485,0,1256.450841622223,71,1917,0.4861111111111111,945,29,0.9749279121818236,27,1.0
1,32,0,1024,1.0,1,0,0,2015,0.0,2400,0,2141.9217289113376,75,4950,0.4210526315789473,2112,25,0.4338837391175582,0,0.0
0,67,1,4489,1.0,1,1,1,2016,0.0,5695,0,223.880593673424,85,1870,0.7790697674418605,1474,15,0.0,0,0.0
0,46,0,2116,0.0,1,1,1,2015,0.0,3588,0,2240.187274875069,78,6162,0.5822784810126582,3634,22,0.9749279121818236,0,0.0
0,32,1,1024,0.0,1,1,1,2016,0.2314638447971781,2816,1,1603.3552240448334,88,4664,0.3595505617977528,1696,12,0.7818314824680298,53,0.0
0,45,1,2025,1.0,1,1,1,2016,0.1458222222222222,3015,0,426.2008837478285,67,6700,0.6617647058823529,4500,33,0.0,0,0.0
0,43,1,1849,1.0,0,1,1,2015,0.0,3182,0,887.7405593553833,74,3774,0.5733333333333334,2193,26,0.9749279121818236,0,0.0
1,38,0,1444,1.0,0,1,1,2016,0.0,3116,0,1327.9901395087786,82,1394,0.4578313253012048,646,18,0.0,0,0.0
1,42,1,1764,1.0,0,1,1,2016,0.0,2730,0,357.142848639456,65,65,0.6363636363636364,42,35,0.4338837391175582,0,0.0
0,41,1,1681,0.0,1,1,1,2016,0.0,2993,1,723.3625462707269,73,5767,0.5540540540540541,3239,27,-0.7818314824680299,79,0.0
0,55,1,3025,1.0,0,1,1,2016,0.0,3575,1,1049.2129419861262,65,3185,0.8333333333333334,2695,35,0.0,49,1.0
0,67,1,4489,0.0,1,1,1,2016,0.1972433192686357,4891,0,223.880593673424,73,6643,0.9054054054054054,6097,27,0.4338837391175582,0,1.0
0,66,0,4356,1.0,0,0,0,2016,0.1486710239651416,4950,0,227.2727238292012,75,0,0.868421052631579,0,25,0.0,0,0.0
0,47,1,2209,1.0,1,1,1,2016,0.1469005847953216,3525,1,1068.0387414397103,75,3075,0.618421052631579,1927,25,0.7818314824680298,41,0.0
0,50,1,2500,1.0,0,0,0,2015,0.0,4150,0,299.99999400000013,83,3320,0.5952380952380952,2000,17,-0.9749279121818236,0,0.0
1,58,1,3364,0.0,1,1,1,2015,0.0,4466,0,258.6206851961951,77,3003,0.7435897435897436,2262,23,0.0,0,0.0
1,58,1,3364,1.0,1,1,1,2015,0.0,4408,1,1359.728292568638,76,2432,0.7532467532467533,1856,24,0.0,32,0.0
0,45,1,2025,1.0,0,1,1,2016,0.0,3330,1,333.3333259259261,74,4292,0.6,2610,26,-0.9749279121818236,58,1.0
0,46,0,2116,0.0,0,1,1,2016,0.0,3358,1,326.0869494328924,73,3650,0.6216216216216216,2300,27,0.7818314824680298,50,1.0
0,33,0,1089,1.0,1,0,0,2016,0.0,2508,0,455.9515971921325,76,2812,0.4285714285714285,1221,24,-0.9749279121818236,0,1.0
1,36,0,1296,1.0,0,1,1,2016,0.0,2988,1,420.1201811532782,83,332,0.4285714285714285,144,17,-0.7818314824680299,4,0.0
1,42,1,1764,0.0,0,1,1,2015,0.0,3612,0,357.142848639456,86,8084,0.4827586206896552,3948,14,0.4338837391175582,0,0.0
0,27,1,729,1.0,1,0,0,2015,0.1202525252525252,2214,0,1488.8918856529472,82,4838,0.3253012048192771,1593,18,0.0,59,0.0
1,23,1,529,0.0,1,1,1,2015,0.0,1403,1,2129.438548553117,61,1037,0.3709677419354839,391,39,0.4338837391175582,17,0.0
1,68,1,4624,0.0,1,1,1,2016,0.0,1904,1,220.58823205017308,28,2576,2.3448275862068964,6256,72,0.9749279121818236,92,0.0
0,54,1,2916,1.0,1,1,1,2015,0.1605100182149362,3672,0,277.777772633745,68,6392,0.782608695652174,5076,32,0.7818314824680298,0,0.0
1,53,1,2809,1.0,1,1,1,2016,0.0,3710,0,1043.0217983640432,70,5740,0.7464788732394366,4346,30,-0.7818314824680299,0,0.0
0,41,0,1681,1.0,0,0,0,2016,0.0,3075,0,1282.999184771032,75,3750,0.5394736842105263,2050,25,0.0,0,0.0
0,43,1,1849,1.0,1,1,1,2015,0.1648309178743961,3526,0,948.8684593295624,82,2132,0.5180722891566265,1118,18,0.0,0,0.0
0,32,1,1024,1.0,1,0,0,2015,0.0,2464,0,468.749985351563,77,6930,0.4102564102564102,2880,23,0.4338837391175582,0,0.0
0,73,1,5329,1.0,0,1,1,2016,0.0,5548,1,205.4794492400076,76,5548,0.948051948051948,5329,24,0.0,73,0.0
0,42,1,1764,1.0,1,1,1,2015,0.0,2856,0,357.142848639456,68,1020,0.6086956521739131,630,32,-0.9749279121818236,0,0.0
0,29,1,841,1.0,0,1,1,2016,0.2230065359477124,2581,0,517.2413614744358,89,8010,0.3222222222222222,2610,11,0.7818314824680298,0,0.0
1,52,1,2704,0.0,0,1,1,2015,0.0,4888,0,288.4615329142013,94,3666,0.5473684210526316,2028,6,0.4338837391175582,0,0.0
0,27,0,729,0.0,0,1,1,2015,0.195050505050505,2646,1,555.5555349794246,98,8330,0.2727272727272727,2295,2,-0.7818314824680299,85,0.0
0,34,1,1156,1.0,1,1,1,2016,0.0,2448,1,441.1764576124572,72,144,0.4657534246575342,68,28,0.9749279121818236,2,0.0
0,39,1,1521,1.0,0,1,1,2015,0.0,2106,0,384.61537475345193,54,2700,0.7090909090909091,1950,46,-0.9749279121818236,0,0.0
0,37,0,1369,0.0,0,1,1,2015,0.1018271604938271,3145,0,1690.7609009165544,85,4250,0.4302325581395348,1850,15,-0.433883739117558,0,1.0
1,54,1,2916,0.0,1,1,1,2015,0.0,4104,0,890.9057730988089,76,5092,0.7012987012987013,3618,24,-0.433883739117558,0,0.0
0,34,1,1156,0.0,1,1,1,2015,0.0,2788,1,441.1764576124572,82,5740,0.4096385542168674,2380,18,-0.7818314824680299,70,0.0
0,46,0,2116,1.0,1,1,1,2015,0.0,3818,1,326.0869494328924,83,4316,0.5476190476190477,2392,17,-0.7818314824680299,52,0.0
0,43,1,1849,1.0,0,1,1,2016,0.0,2064,0,1355.6802198210246,48,1488,0.8775510204081632,1333,52,0.9749279121818236,0,1.0
1,51,1,2601,1.0,0,1,1,2016,0.0,1530,0,724.6592346914387,30,2940,1.6451612903225807,4998,70,-0.7818314824680299,0,0.0
0,49,1,2401,1.0,1,0,0,2015,0.1660719874804381,4557,0,668.5514481365913,93,3627,0.5212765957446809,1911,7,0.4338837391175582,39,0.0
1,48,1,2304,0.0,0,1,1,2015,0.0,4176,0,312.49999348958346,87,5394,0.5454545454545454,2976,13,0.4338837391175582,0,0.0
1,56,0,3136,1.0,1,1,1,2016,0.0,4480,1,759.5518011559441,80,7520,0.691358024691358,5264,20,0.4338837391175582,94,0.0
0,50,1,2500,1.0,1,0,0,2015,0.0,4250,0,299.99999400000013,85,2465,0.5813953488372093,1450,15,-0.7818314824680299,0,0.0
0,50,0,2500,1.0,1,1,1,2016,0.0,3400,1,299.99999400000013,68,68,0.7246376811594203,50,32,-0.9749279121818236,1,0.0
0,39,1,1521,1.0,0,0,0,2016,0.0,2340,0,1134.0491511167206,60,780,0.639344262295082,507,40,-0.433883739117558,13,0.0
0,36,1,1296,1.0,0,0,0,2016,0.0,2232,0,416.6666550925929,62,6200,0.5714285714285714,3600,38,0.9749279121818236,100,0.0
0,51,1,2601,1.0,1,1,1,2015,0.0,3978,0,294.11764129181097,78,7722,0.6455696202531646,5049,22,0.4338837391175582,0,0.0
0,30,1,900,0.0,1,0,0,2016,0.0,2280,0,499.9999833333339,76,3192,0.3896103896103896,1260,24,-0.7818314824680299,42,1.0
1,23,1,529,0.0,0,1,1,2015,0.0,805,1,1711.7906520552087,35,1015,0.6388888888888888,667,65,-0.433883739117558,29,0.0
0,45,1,2025,1.0,1,1,1,2016,0.0,3960,0,825.8542793374636,88,0,0.5056179775280899,0,12,-0.7818314824680299,0,0.0
0,83,1,6889,1.0,0,1,1,2016,0.0,6474,0,180.72288938888084,78,2262,1.0506329113924051,2407,22,-0.9749279121818236,0,0.0
0,47,1,2209,0.0,0,1,1,2015,0.1565165165165165,4183,1,619.0940585725066,89,4361,0.5222222222222223,2303,11,0.7818314824680298,49,1.0
0,45,0,2025,1.0,1,1,1,2016,0.1476328502415459,3735,0,333.3333259259261,83,664,0.5357142857142857,360,17,0.4338837391175582,0,1.0
0,65,0,4225,1.0,0,1,1,2016,0.0,4290,1,1085.194932446555,66,6468,0.9701492537313432,6370,34,0.4338837391175582,98,0.0
0,66,1,4356,1.0,1,1,1,2016,0.0,4950,0,227.2727238292012,75,3075,0.868421052631579,2706,25,0.4338837391175582,0,0.0
0,54,0,2916,1.0,1,0,0,2016,0.0,3402,0,1728.8389222296182,63,1449,0.84375,1242,37,0.9749279121818236,0,0.0
0,34,1,1156,1.0,1,1,1,2015,0.1791060025542784,2958,0,895.7651371201777,87,7221,0.3863636363636363,2822,13,-0.9749279121818236,0,1.0
0,45,0,2025,1.0,1,1,1,2016,0.0,3105,1,440.74188303400666,69,207,0.6428571428571429,135,31,-0.9749279121818236,3,1.0
0,40,1,1600,1.0,1,0,0,2016,0.0,3480,0,758.7971356285883,87,1131,0.4545454545454545,520,13,0.9749279121818236,13,0.0
0,50,1,2500,1.0,1,1,1,2015,0.1950849673202614,4100,1,299.99999400000013,82,8036,0.6024096385542169,4900,18,-0.9749279121818236,98,0.0
1,35,1,1225,0.0,0,1,1,2016,0.0,1960,1,428.571416326531,56,3024,0.6140350877192983,1890,44,0.4338837391175582,54,0.0
0,41,1,1681,1.0,1,1,1,2016,0.0,3034,1,365.8536496133256,74,2294,0.5466666666666666,1271,26,0.0,31,1.0
0,39,0,1521,1.0,0,1,1,2015,0.0,3471,1,384.61537475345193,89,534,0.4333333333333333,234,11,0.4338837391175582,6,0.0
0,79,0,6241,1.0,1,0,0,2016,0.0,7110,0,189.87341531805805,90,9000,0.8681318681318682,7900,10,-0.433883739117558,100,0.0
0,25,1,625,1.0,1,1,1,2016,0.0,2375,1,808.1993240943498,95,4750,0.2604166666666667,1250,5,0.4338837391175582,50,0.0
1,45,1,2025,1.0,0,1,1,2016,0.0,3150,0,1662.5710192637346,70,1330,0.6338028169014085,855,30,-0.433883739117558,0,0.0
1,35,1,1225,1.0,0,0,0,2015,0.0,1610,0,428.85527140556286,46,4002,0.7446808510638298,3045,54,-0.9749279121818236,0,0.0
0,62,1,3844,1.0,0,0,0,2015,0.0,4650,0,241.9354799687826,75,6450,0.8157894736842105,5332,25,0.0,0,0.0
1,35,0,1225,1.0,0,1,1,2016,0.0,2765,0,428.571416326531,79,4740,0.4375,2100,21,0.9749279121818236,0,0.0
0,42,1,1764,1.0,1,1,1,2016,0.0,3654,0,357.142848639456,87,4089,0.4772727272727273,1974,13,0.4338837391175582,0,0.0
1,19,0,361,0.0,1,1,1,2015,0.0,437,0,789.473642659282,23,1656,0.7916666666666666,1368,77,-0.9749279121818236,0,1.0
1,50,1,2500,1.0,1,1,1,2016,0.0,4200,0,1181.634219052298,84,4284,0.5882352941176471,2550,16,-0.9749279121818236,0,0.0
0,41,0,1681,1.0,1,1,1,2016,0.0,3690,0,1340.9322316246123,90,7740,0.4505494505494505,3526,10,-0.9749279121818236,0,0.0
0,55,1,3025,0.0,0,1,1,2016,0.0,2805,0,272.72726776859514,51,0,1.0576923076923077,0,49,-0.433883739117558,0,0.0
0,45,1,2025,1.0,1,1,1,2016,0.0,2610,1,333.3333259259261,58,0,0.7627118644067796,0,42,0.9749279121818236,0,0.0
0,46,1,2116,1.0,1,0,0,2016,0.1769456264775413,3450,0,457.9554957198919,75,4875,0.6052631578947368,2990,25,-0.7818314824680299,0,1.0
