accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,unstable_lifestyle,witness_present_ind,vehicle_weight_x_liab_prct,female_x_zip_fraud_rate_oof,day_of_week_cos,liab_prct_sq,vehicle_price,day_of_week_num,zip_rate_x_is_female,payout_to_income_ratio_clipped,fraud
0,45,1,2025,1.0,0,1,1,2015,0.1462716049382716,4140,0,398.03370709005145,92,8004,0.4838709677419355,3915,8,-0.433883739117558,0,0,0,2278066.37526,0.0,-0.9009688679024191,7569,17911.51721708602,4,0.0,0.0898967345789573,0.0
0,54,1,2916,0.0,1,1,1,2015,0.0,4428,0,680.5360341280397,82,4182,0.6506024096385542,2754,18,0.9749279121818236,0,0,0,1358566.55592,0.0,-0.2225209339563143,2601,36748.94652345018,2,0.0,0.0,0.0
0,62,1,3844,1.0,1,1,1,2015,0.0,1550,0,241.9354799687826,25,350,2.3846153846153846,868,75,0.4338837391175582,0,0,0,375704.93324,0.0,-0.900968867902419,196,15000.0,3,0.0,0.070118676315386,0.0
0,53,0,2809,1.0,0,1,1,2015,0.1828395061728395,4558,1,283.01886258454977,86,8084,0.6091954022988506,4982,14,-0.9749279121818236,94,0,0,3537109.0865800004,0.1828395061728395,-0.2225209339563146,8836,15000.0,5,0.1828395061728395,0.0,0.0
0,43,1,1849,0.0,0,1,1,2015,0.1589300411522634,3612,1,1218.0598650624186,84,84,0.5058823529411764,43,16,0.7818314824680298,1,0,0,39919.94761,0.1589300411522634,0.6234898018587336,1,52376.57541574386,1,0.1589300411522634,0.0,1.0
0,41,1,1681,1.0,1,1,1,2015,0.1581238615664845,3157,0,1513.9528784579943,77,231,0.5256410256410257,123,23,0.0,0,0,0,34837.04673,0.0,1.0,9,62072.06953073064,0,0.0,0.0336810593189342,1.0
0,59,1,3481,1.0,1,1,1,2016,0.0,4071,1,647.5328780535766,69,3450,0.8428571428571429,2950,31,-0.433883739117558,50,0,0,1325329.6005,0.2077629629629629,-0.9009688679024191,2500,38204.440452693896,4,0.2077629629629629,0.0,0.0
0,51,0,2601,0.0,0,1,1,2016,0.0,4947,0,1001.5603752443964,97,9506,0.5204081632653061,4998,3,0.7818314824680298,0,0,0,3644548.61092,0.0,0.6234898018587336,9604,51079.58013902459,1,0.0,0.054107402798769,0.0
0,31,1,961,0.0,0,0,0,2015,0.0,1829,0,483.8709521331951,59,4484,0.5166666666666667,2356,41,0.9749279121818236,76,0,1,1399913.16304,0.1793596986817326,-0.2225209339563143,5776,15000.0,2,0.1793596986817326,0.0204546763582064,0.0
0,33,1,1089,0.0,0,0,0,2015,0.0,2574,0,1408.2119964744998,78,0,0.4177215189873418,0,22,0.0,0,0,1,0.0,0.1469005847953216,1.0,0,46470.99729187049,0,0.1469005847953216,0.0,0.0
0,49,1,2401,1.0,0,1,1,2015,0.0,4214,0,696.8003646953429,86,8514,0.5632183908045977,4851,14,-0.433883739117558,0,0,0,1496809.79415,0.0,-0.9009688679024191,9801,34143.218566872165,4,0.0,0.0330448408372922,1.0
0,41,1,1681,1.0,0,1,1,2015,0.0,3280,0,365.8536496133256,80,0,0.5061728395061729,0,20,0.9749279121818236,0,0,0,0.0,0.0,-0.2225209339563143,0,15000.0,2,0.0,0.0083045734469926,0.0
0,63,0,3969,1.0,1,1,1,2016,0.0,2898,1,652.4862332447509,46,2300,1.3404255319148937,3150,54,-0.433883739117558,50,0,0,759889.101,0.1329100529100529,-0.9009688679024191,2500,41106.63334690554,4,0.1329100529100529,0.0,1.0
0,69,1,4761,1.0,1,1,1,2015,0.0,4830,0,885.0190233486451,70,3500,0.971830985915493,3450,30,0.9749279121818236,0,0,0,1304027.36,0.0,-0.2225209339563143,2500,61066.313496075534,2,0.0,0.0,0.0
1,59,1,3481,1.0,0,1,1,2015,0.0,4897,0,254.2372838264868,83,664,0.7023809523809523,472,17,0.7818314824680298,0,0,0,130717.0116,0.0,0.6234898018587336,64,15000.0,1,0.0,0.0,0.0
0,31,0,961,1.0,1,1,1,2016,0.0,2294,1,483.8709521331951,74,2368,0.4133333333333333,992,26,0.7818314824680298,32,0,0,754908.0368,0.1263703703703703,0.6234898018587336,1024,15000.0,1,0.1263703703703703,0.0,0.0
0,42,1,1764,1.0,1,1,1,2015,0.0,2100,0,952.1288377432812,50,3200,0.8235294117647058,2688,50,0.4338837391175582,0,0,0,2178628.8563200003,0.0,-0.900968867902419,4096,39989.41213734664,3,0.0,0.0,0.0
0,49,1,2401,1.0,1,0,0,2015,0.2129382716049382,4361,0,306.12244273219505,89,0,0.5444444444444444,0,11,0.0,0,1,1,0.0,0.0,1.0,0,15000.0,0,0.0,0.0,0.0
0,48,1,2304,0.0,1,1,1,2016,0.0,3072,0,312.49999348958346,64,5184,0.7384615384615385,3888,36,-0.7818314824680299,0,0,0,1204438.95675,0.0,0.6234898018587334,6561,15000.0,6,0.0,0.0804865886406374,0.0
1,40,1,1600,1.0,1,1,1,2015,0.0,3040,1,1363.4844608901751,76,3876,0.5194805194805194,2040,24,0.9749279121818236,51,0,0,889715.0904300001,0.1820700152207001,-0.2225209339563143,2601,54539.37979909146,2,0.1820700152207001,0.0254172778214165,0.0
0,41,1,1681,0.0,0,1,1,2016,0.0,3485,0,1276.6026651472328,85,3400,0.4767441860465116,1640,15,0.7818314824680298,0,0,0,574624.6508000001,0.0,0.6234898018587336,1600,52340.7105476392,1,0.0,0.09720975609519,0.0
0,55,0,3025,1.0,0,0,0,2015,0.1290631808278867,4290,0,272.72726776859514,78,1248,0.6962025316455697,880,22,0.4338837391175582,16,0,1,155659.748144,0.1290631808278867,-0.900968867902419,256,15000.0,3,0.1290631808278867,0.0954963521257511,0.0
1,28,1,784,1.0,1,1,1,2016,0.0,1708,1,3729.8596757327527,61,427,0.4516129032258064,196,39,-0.433883739117558,7,1,0,97086.24065,0.2316444444444444,-0.9009688679024191,49,104436.07465037676,4,0.2316444444444444,0.0,0.0
1,45,1,2025,1.0,0,1,1,2015,0.0,4050,0,456.89570833204033,90,6930,0.4945054945054945,3465,10,0.9749279121818236,0,0,0,2473522.6177200004,0.0,-0.2225209339563143,5929,20560.30733183752,2,0.0,0.0,0.0
0,48,0,2304,1.0,1,1,1,2016,0.0,3456,1,478.5077184973622,72,3600,0.6575342465753424,2400,28,0.0,50,0,0,1143157.495,0.1801564945226917,1.0,2500,22968.370966381102,0,0.1801564945226917,0.0974847886578826,0.0
0,48,0,2304,1.0,1,1,1,2016,0.0,2880,0,903.62213352569,60,60,0.7868852459016393,48,40,0.7818314824680298,0,0,0,15378.1266,0.0,0.6234898018587336,1,43373.86331285525,1,0.0,0.0392295302006401,1.0
0,37,1,1369,0.0,0,0,0,2016,0.0,3552,0,405.4053944485029,96,7392,0.3814432989690721,2849,4,0.0,0,0,1,968273.52853,0.0,1.0,5929,15000.0,0,0.0,0.1204369241443967,0.0
0,32,1,1024,0.0,1,0,0,2015,0.0,2400,0,468.749985351563,75,750,0.4210526315789473,320,25,-0.7818314824680299,10,0,1,386922.4963,0.1849322493224932,0.6234898018587334,100,15000.0,6,0.1849322493224932,0.0709882583163238,0.0
0,65,0,4225,1.0,0,0,0,2016,0.0,5005,0,686.6524148752512,77,0,0.8333333333333334,0,23,0.4338837391175582,0,0,1,0.0,0.0,-0.900968867902419,0,44632.40765354374,3,0.0,0.0,0.0
0,37,1,1369,1.0,0,1,1,2016,0.2164197530864197,2997,0,923.5057663034776,81,324,0.4512195121951219,148,19,0.0,0,0,0,147015.53368,0.0,1.0,16,34169.714276734434,0,0.0,0.0707610139847769,1.0
0,48,1,2304,1.0,1,0,0,2016,0.0,3792,0,724.7929006016174,79,2054,0.6,1248,21,0.4338837391175582,0,0,1,446898.56432,0.0,-0.900968867902419,676,34790.059953670534,3,0.0,0.0078048326986652,0.0
0,47,1,2209,1.0,1,1,1,2015,0.0898474945533769,4465,0,319.14892937981006,95,5605,0.4895833333333333,2773,5,-0.9749279121818236,0,0,0,1750003.66218,0.0,-0.2225209339563146,3481,15000.0,5,0.0,0.0,0.0
0,63,0,3969,1.0,1,1,1,2015,0.0,4221,1,1152.5532373947583,67,5896,0.9264705882352942,5544,33,-0.7818314824680299,88,0,0,1397058.05184,0.1371296296296296,0.6234898018587334,7744,72610.85510842301,6,0.1371296296296296,0.2261012543321828,0.0
0,53,0,2809,1.0,0,1,1,2015,0.0,3869,1,551.5990089726574,73,657,0.7162162162162162,477,27,-0.433883739117558,9,0,0,347132.49408,0.1329100529100529,-0.9009688679024191,81,29234.748027149853,4,0.1329100529100529,0.2261012543321828,0.0
0,46,1,2116,1.0,1,1,1,2016,0.0,4048,1,401.8552886009613,88,4400,0.5168539325842697,2300,12,0.7818314824680298,50,0,0,4608091.5975,0.120352733686067,0.6234898018587336,2500,18485.34367749951,1,0.120352733686067,0.0166704736454696,0.0
0,51,1,2601,1.0,0,1,1,2016,0.2159637188208616,3825,1,294.11764129181097,75,6975,0.6710526315789473,4743,25,0.0,93,0,0,1278813.44274,0.2159637188208616,1.0,8649,15000.0,0,0.2159637188208616,0.0650938417981616,0.0
1,52,1,2704,1.0,1,1,1,2016,0.0,3640,0,288.4615329142013,70,5390,0.7323943661971831,4004,30,-0.7818314824680299,0,0,0,3158572.1536600003,0.0,0.6234898018587334,5929,15000.0,6,0.0,0.0224202438441958,0.0
0,61,1,3721,1.0,1,0,0,2016,0.2645555555555555,3294,0,418.7142541525303,54,2700,1.1090909090909091,3050,46,0.7818314824680298,50,0,1,634656.2135000001,0.2645555555555555,0.6234898018587336,2500,25541.5699220186,1,0.2645555555555555,0.001785243953347,0.0
1,58,0,3364,0.0,1,1,1,2016,0.0,4350,1,428.1690394635439,75,1875,0.7631578947368421,1450,25,-0.433883739117558,25,0,0,229729.9658,0.2185324947589098,-0.9009688679024191,625,24833.804717054583,4,0.2185324947589098,0.0,1.0
0,53,1,2809,1.0,1,0,0,2016,0.0796049382716049,4929,0,283.01886258454977,93,9300,0.5638297872340425,5300,7,0.9749279121818236,100,0,1,4665765.41,0.0796049382716049,-0.2225209339563143,10000,15000.0,2,0.0796049382716049,0.0631150864884457,0.0
0,41,1,1681,1.0,1,1,1,2016,0.0,3198,1,365.8536496133256,78,3900,0.5189873417721519,2050,22,0.9749279121818236,50,0,0,1218690.5655,0.2300483091787439,-0.2225209339563143,2500,15000.0,2,0.2300483091787439,0.0,1.0
1,33,1,1089,1.0,1,1,1,2016,0.0,2409,1,454.5454407713503,73,73,0.4459459459459459,33,27,0.9749279121818236,1,0,0,17944.79185,0.1041545893719806,-0.2225209339563143,1,15000.0,2,0.1041545893719806,0.0198150327145191,0.0
0,38,1,1444,1.0,1,1,1,2015,0.0,2584,1,532.9901819276223,68,2108,0.5507246376811594,1178,32,0.7818314824680298,31,0,0,932332.22982,0.1916444444444444,0.6234898018587336,961,20253.62744623983,1,0.1916444444444444,0.0324649487626756,1.0
1,49,1,2401,1.0,1,1,1,2016,0.0,2303,0,1057.531743292335,47,3572,1.0208333333333333,3724,53,0.4338837391175582,0,0,0,1801694.70756,0.0,-0.900968867902419,5776,51819.05647885616,3,0.0,0.0947336919455621,0.0
0,36,1,1296,1.0,0,1,1,2015,0.0,3312,0,627.7855074968089,92,1932,0.3870967741935484,756,8,0.4338837391175582,0,0,0,172884.84397800002,0.0,-0.900968867902419,441,22600.278897670625,3,0.0,0.0888934297376049,1.0
0,37,0,1369,0.0,1,1,1,2015,0.0,2479,1,488.1173448954472,67,6633,0.5441176470588235,3663,33,0.9749279121818236,99,1,0,2817853.30827,0.1679717813051146,-0.2225209339563143,9801,18060.34224924889,2,0.1679717813051146,0.0784399160057417,1.0
0,25,0,625,1.0,0,1,1,2016,0.0,1750,1,656.0705563681984,70,5950,0.352112676056338,2125,30,-0.433883739117558,85,0,0,3863964.47855,0.1774485596707819,-0.9009688679024191,7225,16401.764565275516,4,0.1774485596707819,0.0,0.0
0,44,1,1936,0.0,1,0,0,2015,0.0759477124183006,3872,0,340.90908316115724,88,0,0.4943820224719101,0,12,0.4338837391175582,0,1,1,0.0,0.0,-0.900968867902419,0,15000.0,3,0.0,0.0,0.0
1,45,1,2025,1.0,1,1,1,2016,0.0,4005,1,333.3333259259261,89,3827,0.5,1935,11,-0.7818314824680299,43,0,0,985464.10785,0.180796645702306,0.6234898018587334,1849,15000.0,6,0.180796645702306,0.0034344037043907,0.0
0,32,1,1024,1.0,1,1,1,2016,0.22005698005698,1632,0,468.749985351563,51,663,0.6153846153846154,416,49,0.9749279121818236,0,0,0,144050.71837000002,0.0,-0.2225209339563143,169,15000.0,2,0.0,0.0154987950276588,1.0
0,45,1,2025,1.0,0,0,0,2015,0.0,3825,0,457.6635098199058,85,7650,0.5232558139534884,4050,15,0.4338837391175582,90,0,1,1831397.0796,0.1581238615664845,-0.900968867902419,8100,20594.85839955927,3,0.1581238615664845,0.0469252206217646,1.0
1,49,0,2401,1.0,1,1,1,2016,0.0,4018,0,898.8842970625614,82,6232,0.5903614457831325,3724,18,-0.9749279121818236,0,0,0,4633125.09784,0.0,-0.2225209339563146,5776,44045.3314549498,5,0.0,0.1294275409199707,0.0
1,39,1,1521,1.0,1,1,1,2016,0.0,3822,0,634.0528526683951,98,4900,0.3939393939393939,1950,2,-0.9749279121818236,0,0,0,2196403.4790000003,0.0,-0.2225209339563146,2500,24728.061888120257,5,0.0,0.0845929561952578,0.0
0,49,0,2401,1.0,0,1,1,2015,0.0,3038,0,306.12244273219505,62,62,0.7777777777777778,49,38,-0.9749279121818236,0,0,0,15483.042480000002,0.0,-0.2225209339563146,1,15000.0,5,0.0,0.0,0.0
1,55,0,3025,0.0,1,1,1,2015,0.0,3795,1,272.72726776859514,69,6348,0.7857142857142857,5060,31,0.7818314824680298,92,0,0,1384470.9727599998,0.1292031425364758,0.6234898018587336,8464,15000.0,1,0.1292031425364758,0.0,0.0
1,44,0,1936,1.0,0,0,0,2016,0.0,4092,0,340.90908316115724,93,1302,0.4680851063829787,616,7,0.4338837391175582,14,0,1,383693.11442,0.1978002244668911,-0.900968867902419,196,15000.0,3,0.1978002244668911,0.0,0.0
0,49,1,2401,1.0,0,1,1,2015,0.2129382716049382,3577,0,2058.414141698973,73,2190,0.6621621621621622,1470,27,0.0,0,0,0,786244.7853,0.0,1.0,900,100862.2950016638,0,0.0,0.0026469951489183,0.0
1,49,1,2401,1.0,1,1,1,2016,0.0,3577,1,306.12244273219505,73,657,0.6621621621621622,441,27,0.9749279121818236,9,0,0,98710.74783,0.1769456264775413,-0.2225209339563143,81,15000.0,2,0.1769456264775413,0.0306011290872488,0.0
0,40,1,1600,1.0,1,1,1,2015,0.0,2520,1,676.3522937641061,63,3717,0.625,2360,37,-0.9749279121818236,59,1,0,312035.14941400004,0.1530749354005168,-0.2225209339563146,3481,27054.092426916537,5,0.1530749354005168,0.0,1.0
1,48,0,2304,1.0,0,1,1,2016,0.0,4272,1,312.49999348958346,89,1780,0.5333333333333333,960,11,-0.9749279121818236,20,0,0,373129.8876,0.1430607966457023,-0.2225209339563146,400,15000.0,5,0.1430607966457023,0.0,0.0
0,54,1,2916,1.0,1,1,1,2016,0.0,3780,1,797.7637048163424,70,5320,0.7605633802816901,4104,30,-0.9749279121818236,76,0,0,3312339.84324,0.1697911445279866,-0.2225209339563146,5776,43079.24085784619,5,0.1697911445279866,0.0,0.0
1,33,1,1089,1.0,1,1,1,2016,0.0,2838,1,454.5454407713503,86,8600,0.3793103448275862,3300,14,0.7818314824680298,100,0,0,3836575.26,0.1290631808278867,0.6234898018587336,10000,15000.0,1,0.1290631808278867,0.0300519059200316,0.0
0,32,1,1024,1.0,0,1,1,2015,0.0,2656,1,812.0995530182328,83,7138,0.3809523809523809,2752,17,0.7818314824680298,86,0,0,587024.2585059999,0.1162962962962963,0.6234898018587336,7396,25987.186508683,1,0.1162962962962963,0.0096898089325826,0.0
0,39,0,1521,1.0,1,1,1,2016,0.1340972222222222,3549,0,916.12190041786,91,8372,0.4239130434782608,3588,9,-0.9749279121818236,0,0,0,2245780.53508,0.0,-0.2225209339563146,8464,35728.755032418434,5,0.0,0.0168394234202176,1.0
1,34,0,1156,1.0,0,1,1,2015,0.0,1972,1,441.1764576124572,58,4234,0.576271186440678,2482,42,0.0,73,0,0,536111.6869760001,0.1421509209744503,1.0,5329,15000.0,0,0.1421509209744503,0.0852473664326904,1.0
0,46,1,2116,1.0,0,1,1,2016,0.0,3220,1,326.0869494328924,70,7000,0.647887323943662,4600,30,-0.433883739117558,100,0,0,1808074.378,0.1935583684950773,-0.9009688679024191,10000,15000.0,4,0.1935583684950773,0.0,0.0
1,60,1,3600,1.0,1,1,1,2015,0.0,4260,0,249.9999958333334,71,71,0.8333333333333334,60,29,0.4338837391175582,0,0,0,29023.328080000003,0.0,-0.900968867902419,1,15000.0,3,0.0,0.1115824345327097,1.0
1,33,0,1089,1.0,0,0,0,2015,0.0,2508,0,2155.318329902696,76,6688,0.4285714285714285,2904,24,0.7818314824680298,88,0,1,1086984.44888,0.1682788671023965,0.6234898018587336,7744,71125.50704210729,1,0.1682788671023965,0.0325765785996493,0.0
0,36,1,1296,1.0,0,1,1,2015,0.1944159544159544,2160,1,2672.6310223739115,60,180,0.5901639344262295,108,40,0.0,3,0,0,74074.34058,0.1944159544159544,1.0,9,96214.71947809182,0,0.1944159544159544,0.0168848889195811,0.0
0,35,1,1225,0.0,0,1,1,2016,0.0,3255,0,428.571416326531,93,2325,0.3723404255319149,875,7,0.0,0,0,0,765929.8652499999,0.0,1.0,625,15000.0,0,0.0,0.0,0.0
0,24,1,576,1.0,1,1,1,2016,0.0,1920,1,624.9999739583344,80,4160,0.2962962962962963,1248,20,0.7818314824680298,52,1,0,908915.215,0.1764164164164164,0.6234898018587336,2704,15000.0,1,0.1764164164164164,0.0,0.0
0,50,1,2500,0.0,1,0,0,2015,0.0,3450,0,299.99999400000013,69,5796,0.7142857142857143,4200,31,0.7818314824680298,0,0,1,749019.6661080001,0.0,0.6234898018587336,7056,15000.0,1,0.0,0.0716280400563706,0.0
0,52,1,2704,1.0,1,1,1,2015,0.0,4420,0,804.4058209540683,85,170,0.6046511627906976,104,15,0.9749279121818236,0,0,0,57476.27936,0.0,-0.2225209339563143,4,41829.10349401737,2,0.0,0.0539057163394986,0.0
0,40,1,1600,1.0,0,1,1,2015,0.1528888888888888,2440,0,2287.742411236,61,1159,0.6451612903225806,760,39,0.7818314824680298,0,0,0,371844.13467,0.0,0.6234898018587336,361,91509.6987371824,1,0.0,0.0,0.0
1,49,1,2401,1.0,1,1,1,2015,0.0,2891,1,306.12244273219505,59,1062,0.8166666666666667,882,41,-0.9749279121818236,18,0,0,133205.972256,0.1916444444444444,-0.2225209339563146,324,15000.0,5,0.1916444444444444,0.0321614077267533,0.0
0,38,1,1444,0.0,1,1,1,2015,0.0,3496,0,1122.5606816324007,92,5060,0.4086021505376344,2090,8,0.4338837391175582,0,0,0,1336768.9896,0.0,-0.900968867902419,3025,42657.30702459191,3,0.0,0.0767163808094324,0.0
0,55,1,3025,1.0,0,1,1,2015,0.0,4565,1,272.72726776859514,83,7719,0.6547619047619048,5115,17,0.9749279121818236,93,0,0,1464450.0936,0.1412466124661246,-0.2225209339563143,8649,15000.0,2,0.1412466124661246,0.0132009568826185,0.0
0,30,1,900,1.0,1,1,1,2016,0.0,2520,1,499.9999833333339,84,8400,0.3529411764705882,3000,16,0.7818314824680298,100,0,0,5667003.105,0.2246825396825396,0.6234898018587336,10000,15000.0,1,0.2246825396825396,0.0,0.0
0,32,1,1024,1.0,0,0,0,2015,0.1804331450094161,2432,0,468.749985351563,76,152,0.4155844155844156,64,24,0.9749279121818236,2,0,1,49054.73414,0.1804331450094161,-0.2225209339563143,4,15000.0,2,0.1804331450094161,0.0610129282469077,0.0
1,29,1,841,1.0,0,0,0,2016,0.0,1334,0,2416.1046108155074,46,46,0.6170212765957447,29,54,-0.9749279121818236,0,0,1,23527.0301,0.0,-0.2225209339563146,1,70067.03612975433,5,0.0,0.0409688921510563,0.0
1,36,1,1296,1.0,1,1,1,2016,0.0,2556,0,585.2485874543906,71,6532,0.5,3312,29,-0.9749279121818236,0,0,0,2612319.4886000003,0.0,-0.2225209339563146,8464,21068.94973360665,5,0.0,0.0,0.0
0,56,1,3136,1.0,1,1,1,2016,0.0,4256,0,267.8571380739797,76,152,0.7272727272727273,112,24,-0.433883739117558,0,0,0,32721.753460000004,0.0,-0.9009688679024191,4,15000.0,4,0.0,0.0470678445335058,0.0
0,39,1,1521,0.0,1,1,1,2016,0.0,3393,1,1037.6566928542966,87,7656,0.4431818181818182,3432,13,0.9749279121818236,88,0,0,975510.84928,0.1684938271604938,-0.2225209339563143,7744,40468.61205897426,2,0.1684938271604938,0.0,1.0
0,36,1,1296,1.0,0,1,1,2016,0.0,3060,0,416.6666550925929,85,510,0.4186046511627907,216,15,-0.9749279121818236,0,0,0,100124.77524,0.0,-0.2225209339563146,36,15000.0,5,0.0,0.0,0.0
1,50,0,2500,1.0,1,1,1,2015,0.0,3900,1,299.99999400000013,78,156,0.6329113924050633,100,22,-0.7818314824680299,2,1,0,31425.45392,0.1378585858585858,0.6234898018587334,4,15000.0,6,0.1378585858585858,0.0474505344543293,0.0
0,48,1,2304,1.0,1,1,1,2015,0.0,1920,0,492.4640926671328,40,3400,1.170731707317073,4080,60,-0.7818314824680299,0,0,0,448696.734435,0.0,0.6234898018587334,7225,23638.276940486467,6,0.0,0.0028284636100155,0.0
1,61,0,3721,1.0,0,1,1,2015,0.0,4880,0,245.90163531308795,80,2480,0.7530864197530864,1891,20,-0.9749279121818236,0,0,0,608312.85089,0.0,-0.2225209339563146,961,15000.0,5,0.0,0.0,0.0
0,47,1,2209,0.0,0,0,0,2015,0.0,4418,0,965.2301398857388,94,4794,0.4947368421052631,2397,6,0.0,51,0,1,1406206.13685,0.1495959595959596,1.0,2601,45365.81753985987,0,0.1495959595959596,0.0,0.0
0,40,0,1600,1.0,0,1,1,2015,0.0,3560,0,1049.9431188723463,89,8900,0.4444444444444444,4000,11,0.4338837391175582,0,0,0,2654877.085,0.0,-0.900968867902419,10000,41997.72580483697,3,0.0,0.0,0.0
0,28,1,784,1.0,0,1,1,2015,0.0,1624,0,2196.242913263966,58,1218,0.4745762711864407,588,42,0.0,0,0,0,984706.49256,0.0,1.0,441,61494.803767633966,0,0.0,0.0601490418727206,0.0
0,52,1,2704,0.0,0,1,1,2016,0.0,4628,0,288.4615329142013,89,8188,0.5777777777777777,4784,11,-0.7818314824680299,0,0,0,1167104.48544,0.0,0.6234898018587334,8464,15000.0,6,0.0,0.0174042038009626,0.0
1,31,0,961,1.0,1,1,1,2015,0.0,2387,1,483.8709521331951,77,4004,0.3974358974358974,1612,23,-0.7818314824680299,52,0,0,765766.06912,0.1944159544159544,0.6234898018587334,2704,15000.0,6,0.1944159544159544,0.0,1.0
0,34,1,1156,0.0,1,1,1,2015,0.0,2754,0,441.1764576124572,81,567,0.4146341463414634,238,19,-0.7818314824680299,0,0,0,195707.73103,0.0,0.6234898018587334,49,15000.0,6,0.0,0.0093395622375519,0.0
0,39,1,1521,1.0,0,1,1,2016,0.2246825396825396,2535,1,1192.56774621768,65,3250,0.5909090909090909,1950,35,0.4338837391175582,50,0,0,964046.0605,0.2246825396825396,-0.900968867902419,2500,46510.14329505726,3,0.2246825396825396,0.0,1.0
0,38,1,1444,0.0,1,0,0,2015,0.0,3116,0,1308.507809044567,82,7708,0.4578313253012048,3572,18,-0.7818314824680299,94,1,1,1215505.2204,0.1421509209744503,0.6234898018587334,8836,49723.29805220135,6,0.1421509209744503,0.0012101241863116,0.0
1,30,0,900,1.0,1,1,1,2015,0.0,2850,0,499.9999833333339,95,3230,0.3125,1020,5,0.4338837391175582,0,0,0,988857.82274,0.0,-0.900968867902419,1156,15000.0,3,0.0,0.0,0.0
0,29,0,841,1.0,1,1,1,2015,0.1657070707070707,2581,0,2013.9469598605551,89,2581,0.3222222222222222,841,11,-0.7818314824680299,0,0,0,792990.4074900001,0.0,0.6234898018587334,841,58404.46384990306,6,0.0,0.067982167638106,1.0
0,39,0,1521,1.0,1,1,1,2015,0.0,3432,1,1007.6016557525436,88,176,0.4382022471910112,78,12,-0.9749279121818236,2,0,0,103270.816,0.1458119658119658,-0.2225209339563146,4,39296.465581950855,5,0.1458119658119658,0.1373007532585467,0.0
0,72,1,5184,1.0,0,1,1,2016,0.0,3960,1,208.3333304398149,55,4785,1.2857142857142858,6264,45,0.4338837391175582,87,0,0,1392264.77232,0.1510749774164408,-0.900968867902419,7569,15000.0,3,0.1510749774164408,0.0,0.0
1,67,1,4489,0.0,0,1,1,2015,0.0,5494,1,933.0389555972488,82,4018,0.8072289156626506,3283,18,0.9749279121818236,49,0,0,513850.46237,0.1788051367950865,-0.2225209339563143,2401,62513.61095805461,2,0.1788051367950865,0.0668599341416953,0.0
0,66,1,4356,1.0,1,1,1,2015,0.0,5808,0,227.2727238292012,88,0,0.7415730337078652,0,12,0.7818314824680298,0,1,0,0.0,0.0,0.6234898018587336,0,15000.0,1,0.0,0.0008437446880753,0.0
0,46,0,2116,1.0,0,1,1,2015,0.0,2576,0,840.501667125691,56,2240,0.8070175438596491,1840,44,0.4338837391175582,0,0,0,713008.0356000001,0.0,-0.900968867902419,1600,38663.07752828345,3,0.0,0.0,0.0
0,49,0,2401,0.0,0,1,1,2016,0.0,3332,1,512.3931008624855,68,68,0.7101449275362319,49,32,-0.433883739117558,1,0,0,22652.60312,0.1476328502415459,-0.9009688679024191,1,25107.26245465489,4,0.1476328502415459,0.0363522311952983,0.0
0,48,1,2304,1.0,0,1,1,2015,0.1635412953060011,3360,1,766.0649259528243,70,6860,0.676056338028169,4704,30,0.0,98,0,0,2793305.7257,0.1635412953060011,1.0,9604,36771.11721180049,0,0.1635412953060011,0.0,0.0
0,38,1,1444,0.0,0,1,1,2015,0.0,3762,0,394.7368317174518,99,3267,0.38,1254,1,-0.433883739117558,0,0,0,982060.97682,0.0,-0.9009688679024191,1089,15000.0,4,0.0,0.0270300501360184,0.0
1,43,1,1849,1.0,0,0,0,2015,0.0,2924,0,1232.5740287865572,68,3876,0.6231884057971014,2451,32,-0.9749279121818236,0,0,1,2242333.85793,0.0,-0.2225209339563146,3249,53000.68447039598,5,0.0,0.0,0.0
1,25,0,625,1.0,1,1,1,2015,0.0,2000,1,2514.05224863554,80,560,0.3086419753086419,175,20,0.0,7,0,0,148697.49559,0.1174928774928775,1.0,49,62851.30872994075,0,0.1174928774928775,0.0,0.0
1,44,1,1936,0.0,1,0,1,2015,0.0,3432,0,407.2890792633274,78,7410,0.5569620253164557,4180,22,0.0,0,1,0,2462181.74225,0.0,1.0,9025,17920.719894875485,0,0.0,0.080809766044272,0.0
0,47,1,2209,1.0,1,0,0,2015,0.1712332112332112,2773,0,319.14892937981006,59,4071,0.7833333333333333,3243,41,0.0,0,0,1,400836.404664,0.0,1.0,4761,15000.0,0,0.0,0.0,0.0
0,33,0,1089,0.0,1,0,0,2016,0.1629111111111111,3036,0,547.2442847071957,92,8556,0.3548387096774194,3069,8,0.0,93,0,1,3741147.44019,0.1629111111111111,1.0,8649,18059.061942581742,0,0.1629111111111111,0.0,0.0
0,21,1,441,0.0,0,1,1,2015,0.1274966532797858,1428,1,1787.102804129677,68,6800,0.3043478260869565,2100,32,-0.9749279121818236,100,0,0,2586697.145,0.1274966532797858,-0.2225209339563146,10000,37529.16067382602,5,0.1274966532797858,0.1673940032413396,0.0
